werkzeug - INFO -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSkR&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSkc&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSkn&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSkv&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSl5&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSlH&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSlS&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSle&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSlr&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSlz&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSm9&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSmL&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSmT&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSmh&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSmy&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSn7&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "POST /socket.io/?EIO=3&transport=polling&t=Mb7FSfB&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSnE&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSnZ&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSno&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSo0&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSoB&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSoI&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSoU&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSog&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSoo&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSoz&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSp7&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSpO&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSpZ&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSpm&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSpu&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSq4&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSqI&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSqP&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSqb&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSqm&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSqu&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSr4&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSrD&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSrX&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSre&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSrq&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSrx&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSs8&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSsH&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSsT&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSse&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSsm&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSsx&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSt6&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FStN&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FStV&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSth&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSto&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FStz&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSu9&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSuK&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSuW&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSui&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSur&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSv0&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSvF&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSvM&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSvX&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSvj&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSvt&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSw3&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSwF&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSwO&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSwZ&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "POST /socket.io/?EIO=3&transport=polling&t=Mb7FSnO&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSwl&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSx7&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSxL&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSxX&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSxf&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSxr&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSxz&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSyB&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSyO&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSyc&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSyk&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSyz&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSz9&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSzN&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:06] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSzd&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:07] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSzp&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:07] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FSzz&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:07] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FS-8&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:07] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FS-I&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:07] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FS-T&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:07] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FS-e&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:07] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FS-o&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:07] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FS--&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:07] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FS_9&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:07] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FS_J&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:07] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FS_Z&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:07] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FS_k&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:07] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FS_t&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:07] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FT02&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:07] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FT0E&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:07] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FT0N&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:07] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FT0Z&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:07] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FT0l&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:07] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FT0s&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:07] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FT12&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:07] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FT1A&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:07] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FT1Q&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:07] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FT1b&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:07] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FT1n&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:07] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FT1v&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:07] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FT24&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:07] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FT2I&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:07] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FT2Q&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:07] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FT2c&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:07] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FT2p&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:07] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FT2y&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:07] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FT3F&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:07] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FT3U&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:07] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FT3h&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:07] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FT3o&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:07] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FT3-&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:07] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FT4A&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:07] "POST /socket.io/?EIO=3&transport=polling&t=Mb7FSwt&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:47:07] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FT4I&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
